"id","pH","X","Y","soil"
"P4682",7.6122342914853,22.26273027,41.82509818,"Fluvisol"
"P4687",8.60190798012092,22.27615999,41.81638699,"Fluvisol"
"P4698",8.6995720040282,22.30876817,41.76208616,"Complex of Humic Calcaric Regosol and Regosol"
"P4713",6.54643630179344,22.35601309,41.94256108,"Complex of Regosol and Leptosol"
"P4720",6.9,22.43605535,41.93294413,"Regosol"
"P4728",6.2,22.47106874,41.95746803,"Regosol"
"P4732",5.11985889986106,22.47401156,41.9705306,"Complex of Chromic Luvisol on saprolite and Regosol"
"P4736",5.77964344454887,22.51830237,41.97865979,"Cambisol"
"P4742",5.69046088309329,22.55158552,41.96439414,"Complex of Cambisol and Regosol"
"P4760",8.27527372699741,22.54622664,41.87042287,"Complex of Humic Calcaric Regosol and Regosol"
"P4761",6.00608958047518,22.54626586,41.84705753,"Chromic Luvisol on saprolite"
"P4763",6.53779113855487,22.58068241,41.85395402,"Chromic Luvisol on saprolite"
"P4766",4.9,22.51509056,41.81034125,"Leptosol"
"P4774",7.18226809954751,22.35583557,41.8259096,NA
"P4778",4.73569029973109,22.40908367,41.803056,NA
"P4787",5.29718080417034,22.43523513,41.81664322,"Cambisol"
"P4789",5.0200858543962,22.42492487,41.80382398,"Complex of Mollic and Umbric Leptosol"
"P4800",4.94657653061225,22.49689825,41.81466756,"Cambisol"
"P4806",6.5,22.45816788,41.85499889,"Complex of Cambisol, Leptosol and Regosol"
"P4808",6.1,22.34180615,41.84871018,"Complex of Mollic and Umbric Leptosol and Regosol"
"P4812",5.6,22.60543922,41.96490503,"Complex of Cambisol and Regosol"
"P4813",6.05454769761929,22.60464668,41.9419749,"Complex of Chromic Luvisol on saprolite and Albic Luvisol"
"P4827",6.25533181479113,22.68796192,41.9495855,"Cambisol"
"P4836",7.5,22.74746267,41.98768933,NA
"P4842",6.20372295665905,22.82167422,41.99039783,"Complex of Chromic Luvisol on saprolite and Regosol"
"P4843",6.74278846153846,22.80555681,41.98335974,"Albic Luvisol"
"P4852",5.89850478730381,22.74813884,41.92107083,"Cambisol"
"P4859",5.65972165465649,22.71552927,41.92604659,"Complex of Mollic and Umbric Leptosol"
"P4861",6.07229197901049,22.69022427,41.89367575,"Cambisol"
"P4862",5.6,22.66116222,41.9031126,"Complex of Cambisol and Regosol"
"P4864",5.55969518033833,22.65933538,41.91773394,"Complex of Chromic Luvisol on saprolite and Regosol"
"P4865",5.6,22.64992776,41.92410005,"Complex of Chromic Luvisol on saprolite and Regosol"
"P4866",7.03060775203245,22.63520594,41.92924469,"Complex of Chromic Luvisol on saprolite and Regosol"
"P4867",6.2,22.6030043,41.92118142,"Complex of Chromic Luvisol on saprolite and Regosol"
"P4868",6.32656537753223,22.60240125,41.89707798,"Complex of Chromic Luvisol on saprolite and Regosol"
"P4869",6.1344752875237,22.62635304,41.90919327,"Chromic Luvisol on saprolite"
"P4871",5.92039829812551,22.66452221,41.93640439,"Cambisol"
"P4878",7.3,22.63182828,41.87949344,"Chromic Luvisol on saprolite"
"P4879",6.60073317808671,22.62406799,41.86801569,"Chromic Luvisol on saprolite"
"P4880",6.2996546961326,22.61467632,41.84854698,"Chromic Luvisol on saprolite"
"P4884",5.5,22.67371882,41.84118286,"Complex of Mollic and Umbric Leptosol"
"P4886",5.5,22.65568808,41.88016027,"Complex of Cambisol and Regosol"
"P4888",5.1106264145833,22.69920147,41.87866018,"Cambisol"
"P4897",5.92242032577085,22.69060464,41.82856436,"Cambisol"
"P4901",6,22.7504995,41.84641267,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P4929",5.8829728510473,22.69177652,41.81134991,"Cambisol"
"P4930",6.00854671947547,22.69233568,41.80013196,"Cambisol"
"P4934",5.59208695093524,22.73962342,41.79251951,"Albic Luvisol"
"P4940",5.59143477879213,22.60778932,41.80240911,"Complex of Mollic and Umbric Leptosol"
"P4941",4.88608899512303,22.60290384,41.78020188,"Cambisol"
"P4944",5.74734073963842,22.65963438,41.77417394,"Complex of Mollic and Umbric Leptosol"
"P4945",5.68707796193984,22.6817573,41.77752571,"Complex of Mollic and Umbric Leptosol"
"P4946",5.19104330926036,22.6958659,41.76653167,"Cambisol"
"P4957",6.5,22.79262667,41.7784509,"Complex of Mollic and Umbric Leptosol and Regosol"
"P4969",6.7082269910817,22.75127125,41.82481901,"Complex of Mollic and Umbric Leptosol and Regosol"
"P4973",6.79766240663457,20.60017752,41.33149154,"Aric Anthrosol"
"P4974",6.45744318749175,20.5998056,41.33760461,"Aric Anthrosol"
"P4975",6.38712058448824,20.60226059,41.35434427,"Aric Anthrosol"
"P4977",7.49450909939139,20.55632698,41.39218593,"Hortic Anthrosol"
"P4979",5.39965923203989,22.85874561,41.72710482,"Albic Luvisol"
"P4983",7.9,22.93576086,41.83016752,"Complex of Chromic Luvisol on saprolite and Regosol"
"P4988",5.34682443365696,22.70424091,41.73807259,"Cambisol"
"P4993",5.9,22.76265871,41.72820521,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P5000",5.66679389312977,22.78316215,41.66814798,"Cambisol"
"P5011",5.19185565792582,22.94758057,41.69454299,"Cambisol"
"P5022",5.23338001867414,22.92836804,41.68838434,"Complex of Mollic and Umbric Leptosol"
"P5023",6.4749649859944,22.90910087,41.66928484,"Cambisol"
"P5030",5.57420152052441,22.91346775,41.61885346,"Cambisol"
"P5033",5.14551282051282,22.87791017,41.61620759,"Complex of Cambisol and Regosol"
"P5035",5.63791486291486,22.89155016,41.61243634,"Complex of Mollic and Umbric Leptosol"
"P5038",5.61942016776713,22.84268811,41.59574444,"Cambisol"
"P5046",5.94047330097087,22.94943525,41.5732563,"Cambisol"
"P5065",7.67879480955937,21.55129466,41.95353148,"Fluvisol"
"P5069",8.30119698475812,21.56115061,41.94540718,"Fluvisol"
"P5073",7.92786978138481,21.62722999,41.91822437,"Complex of Solonchak and Solonetz"
"P5076",7.17121645357408,21.52636012,42.01190379,"Complex of Vertisol, Chromic Luvisol on saprolite and Regosol"
"P5083",6.23786236128885,21.53030302,42.03164008,"Complex of Vertisol, Chromic Luvisol on saprolite and Regosol"
"P5087",7.29681110872156,21.62770425,41.96290842,"Chromic Luvisol on saprolite"
"P5088",7.23983984574632,21.61796684,41.95772996,"Chromic Luvisol on saprolite"
"P5090",6,21.50384365,41.88478779,"Complex of Chromic Luvisol on saprolite and Vertisol"
"P5104",6.11201165809754,22.8433847,41.69302972,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P5106",8.00136333023878,20.8298249,41.31543698,"Gleysol"
"P5117",6.37789256198347,20.95032391,41.33494879,"Rendzic Leptosols"
"P5120",6.91504437431555,21.40254212,41.30316144,"Mollic Fluvisol"
"P5121",6.98931716737827,21.41181014,41.32045423,"Fluvisol"
"P5122",7.40811817452691,21.41245199,41.32752983,"Fluvisol"
"P5123",8.09256746325548,22.15216291,41.48155081,"Fluvisol"
"P5125",8.10971857900075,22.17324282,41.46260831,"Fluvisol"
"P5133",5.96709891450543,21.8427265,41.98172707,"Complex of Chromic Luvisol on saprolite and Regosol"
"P5136",6.29860720973783,21.89859491,41.97716158,"Complex of Chromic Luvisol on saprolite and Regosol"
"P5137",8.0869802566961,21.85335245,41.95148562,NA
"P5143",7.99089967096218,21.9525438,41.97792411,NA
"P5151",6.1,22.05275289,41.97617548,"Complex of Vertisol, Regosol and Leptosol"
"P5152",6.43243612733815,22.06230836,41.97756407,"Vertisol"
"P5156",6.4,22.02699566,41.9411408,"Complex of Vertisol, Regosol and Leptosol"
"P5163",7.69602966308594,22.01685641,41.908682,"Gleysol"
"P5164",7.89944895820076,22.01272483,41.8951316,"Complex of Regosol and Vertisol"
"P5167",7.99930555555556,21.98784797,41.89021606,"Complex of Vertisol, Humic Calcaric Regosol and Regosol"
"P5169",8.10418411810531,21.96649033,41.92985299,"Complex of Chernozem, Humic Calcaric Regosol and Vertisol"
"P5176",8.01239297154782,21.87435106,41.91257477,NA
"P5177",7.44743367352067,21.85114286,41.91503615,"Complex of Regosol and Vertisol"
"P5183",8.39833346376074,21.84820274,41.83677705,NA
"P5185",7.6,21.92550146,41.84519324,"Complex of Regosol and Leptosol"
"P5187",6.2712760710009,21.89791236,41.83475145,"Complex of Vertisol, Chromic Luvisol on saprolite and Regosol"
"P5189",8.29791611273598,21.85571068,41.80655766,"Complex of Chromic Luvisol on saprolite, Humic Calcaric Regosol and Regosol"
"P5194",8.3,21.99648555,41.77907671,"Regosol"
"P5200",8.1,22.06394044,41.76419127,"Regosol"
"P5202",7.98535056864354,21.93532838,41.93693604,"Gleysol"
"P5215",6.6,22.1640306,41.94448815,"Complex of Vertisol, Regosol and Leptosol"
"P5217",7.29756546409138,22.14436179,41.93513284,"Complex of Vertisol, Regosol and Leptosol"
"P5231",6.6,22.13353155,41.86690079,"Complex of Vertisol, Regosol and Leptosol"
"P5234",6.99119994588745,22.15585094,41.87552017,"Complex of Vertisol, Regosol and Leptosol"
"P5236",6.5,22.17090077,41.88820726,"Complex of Vertisol, Regosol and Leptosol"
"P5252",7.06612848766054,22.23434842,41.94294329,"Complex of Regosol and Vertisol"
"P5254",6.47299379007575,22.20566071,41.93798093,"Fluvisol"
"P5261",7.58460307550336,22.12365758,41.93927202,"Complex of Regosol and Vertisol"
"P5265",8.40151245551601,22.15491961,41.80635205,"Regosol"
"P5267",8.22044705967685,22.12313049,41.81080914,"Complex of Vertisol and Humic Calcaric Regosol"
"P5268",8.17701164280935,22.13407542,41.7919822,"Complex of Vertisol and Humic Calcaric Regosol"
"P5270",8.22367513711093,22.21129876,41.79731657,"Fluvisol"
"P5272",8.17902314589419,22.23473113,41.78565899,NA
"P5276",8.68503011799452,22.2439959,41.77639293,"Aric Anthrosol"
"P5283",8.1,22.08687119,41.76467894,"Regosol"
"P5439",5.57392813358499,22.82196325,41.66313636,"Complex of Mollic and Umbric Leptosol and Regosol"
"P5443",7.80741341991342,20.8322471,41.1296825,"Fluvisol"
"P5447",5.00027669270833,20.79716983,41.14190927,"Gleysol"
"P5451",7.35629365411599,20.79321714,41.15258248,"Fluvisol"
"P5464",7.27890625,20.81678597,41.17739576,"Fluvisol"
"P5469",6.12839105339105,20.83087039,41.18341477,"Fluvisol"
"P5479",5.6,21.15581839,41.06275356,"Fluvisol"
"P5480",6.22584373780726,21.17561619,41.06254499,"Fluvisol"
"P5485",5.91231758629518,21.19848841,41.05999536,"Fluvisol"
"P5486",5.97238532110092,21.19618903,41.07494823,"Fluvisol"
"P5487",5.35497076023392,21.18154946,41.07412572,"Fluvisol"
"P5488",6.0764818960335,21.20551321,41.07696719,"Chromic Luvisol on saprolite"
"P5492",6.19929462659959,21.22939933,41.06030719,"Fluvisol"
"P5494",5.62163174133831,21.24150295,41.04832329,"Fluvisol"
"P5498",5.69932021753039,21.25111398,41.04819469,"Fluvisol"
"P5499",5.85716821181615,21.16459386,41.08448934,"Fluvisol"
"P5501",6.2,21.15444416,41.08055004,"Fluvisol"
"P5504",6,21.22102082,41.05953109,"Fluvisol"
"P5505",6.11134189325277,21.23617923,41.06314821,"Leptosol"
"P5508",5.82925257731959,21.21363741,41.06840632,"Fluvisol"
"P5510",5.5003821942446,21.25486166,41.05143741,"Fluvisol"
"P5511",6.0298320250502,21.30698988,41.01814338,"Chromic Luvisol on saprolite"
"P5512",5.8,21.3145313,41.01880746,"Populated Site"
"P5517",5.92563713592233,21.2615807,41.05688863,"Chromic Luvisol on saprolite"
"P5519",5.92248650472335,21.26765182,41.0460502,"Fluvisol"
"P5521",5.50046095444686,21.27191509,41.03855672,"Fluvisol"
"P5525",5.7,21.28507975,41.03266238,"Fluvisol"
"P5528",5.71874035389972,21.30176332,41.02706356,"Chromic Luvisol on saprolite"
"P5530",5.6637554306159,21.31098147,41.0325774,"Fluvisol"
"P5531",5.79946741854637,21.26802075,41.0578194,"Fluvisol"
"P5533",5.88571593861584,21.1712208,41.08812685,"Fluvisol"
"P5534",5.7,21.34563434,41.20921637,"Complex of Mollic and Umbric Leptosol and Regosol"
"P5544",8,21.34732652,40.89232053,"Complex of Regosol and Leptosol"
"P5545",4.98489340805117,21.95996132,41.12373383,"Cambisol"
"P5546",4.76308019747891,21.95475926,41.13373672,"Cambisol"
"P5547",5.30470479704797,22.0811403,41.15533964,"Cambisol"
"P5569",7.9,22.15152898,41.47753214,"Fluvisol"
"P5588",6.60027669270833,22.2108913,41.43628506,"Complex of Chromic Luvisol on saprolite and Vertisol"
"P5602",7.1,22.56326934,41.15646825,"Complex of Regosol and Leptosol"
"P5609",7.40235087359772,22.5386861,41.15986997,"Fluvisol"
"P5616",7.40087655701373,22.51654402,41.32222121,"Fluvisol"
"P5617",7.56543139293139,22.47737268,41.32358619,"Fluvisol"
"P5623",8.05827497665733,22.52749942,41.30850641,"Fluvisol"
"P5629",8.27350251356245,22.52659999,41.2970825,"Complex of Solonchak and Solonetz"
"P5639",6.5,21.2890967,41.81161411,"Rendzic Leptosols"
"P5641",5.39760233918129,20.76311166,41.4589288,"Complex of Cambisol, Mollic and Umbric Leptosol and Regosol"
"P5643",6.2,20.69253624,41.31665597,"Rendzic Leptosols"
"P5798",5.2,21.51405442,41.86737367,"Complex of Cambisol, Mollic and Umbric Leptosol and Regosol"
"P5799",4.4978004464344,21.03778092,41.21358305,"Complex of Mollic and Umbric Leptosol"
"P5800",7.1,21.01193539,41.19538017,"Complex of Rendzic Leptosol and Chromic Luvisol on hard limestones"
"P5801",4.72949355118805,20.98806163,41.22746556,"Complex of Cambisol, Leptosol and Regosol"
"P5803",6.2,20.8615242,41.24190819,"Rendzic Leptosols"
"P5804",5.19866090419389,21.11564043,42.13892548,"Albic Luvisol"
"P5806",4.89936831111079,21.10394675,42.13428175,"Albic Luvisol"
"P5807",5.19845733986438,21.10763166,42.13160425,"Albic Luvisol"
"P5809",5.08499293446169,21.10525226,42.12642031,"Albic Luvisol"
"P5810",7.60937456831054,22.52554274,40.68542805,NA
"P5812",7.51219395567025,22.47318437,41.88325922,"Fluvisol"
"P5822",6.45064773399718,22.85975209,41.88215914,"Complex of Chromic Luvisol on saprolite and Regosol"
"P5823",6.2,22.8587022,41.91201395,"Complex of Mollic and Umbric Leptosol and Regosol"
"P5824",6,22.89502766,41.88659727,"Complex of Mollic and Umbric Leptosol"
"P5825",6.14585675353432,22.88336778,41.86907911,"Complex of Mollic and Umbric Leptosol and Regosol"
"P5827",6.80327761109641,22.86845886,41.76447496,"Chromic Luvisol on saprolite"
"P5828",6.4,22.77845278,41.75915103,"Fluvisol"
"P5829",6.49471047196611,22.78336159,41.75794044,"Fluvisol"
"P5830",5.9393284789644,22.85570688,41.76891346,"Chromic Luvisol on saprolite"
"P5834",6.28909476376808,22.8216724,41.68986453,"Vertisol"
"P5837",6.75977811652578,22.85388563,41.81923761,"Chromic Luvisol on saprolite"
"P5838",6.4,22.87058066,41.86678516,"Chromic Luvisol on saprolite"
"P5839",6.71566858907003,22.82288542,41.91649585,"Chromic Luvisol on saprolite"
"P5840",7.93909481391913,22.82891111,41.93078766,"Vertisol"
"P5844",7.6936112641893,21.37600489,41.44588851,"Mollic Vertic Gleysol"
"P5845",7.37944561103456,21.35914958,41.44720303,"Mollic Vertic Gleysol"
"P5846",7.23907880960612,21.35206842,41.43906659,"Mollic Vertic Gleysol"
"P5848",7.21245881374752,21.36708138,41.4360571,"Mollic Vertic Gleysol"
"P5851",6.80887556053249,21.41409658,41.33822179,"Mollic Vertic Gleysol"
"P5852",6.70830906325864,21.40843794,41.33132622,"Mollic Vertic Gleysol"
"P5853",7.20401822070265,21.39379398,41.33575366,"Mollic Vertic Gleysol"
"P5855",7.75733502282978,21.41095317,41.36275344,"Mollic Vertic Gleysol"
"P5856",7.9977539370352,21.39270251,41.36288921,"Mollic Vertic Gleysol"
"P5857",7.52500097637646,21.36627956,41.37214332,"Mollic Vertic Gleysol"
"P5865",7,22.06317271,42.19662327,"Regosol"
"P5866",6.31537377374575,22.0599082,42.19255691,"Complex of Chromic Luvisol on saprolite and Vertisol"
"P5867",6.47196200965026,22.05643964,42.1907522,"Complex of Chromic Luvisol on saprolite and Vertisol"
"P5869",7.09998525190751,22.04637667,42.18329052,"Complex of Chromic Luvisol on saprolite and Vertisol"
"P5871",6.20027669270833,22.05244035,42.18540488,"Complex of Chromic Luvisol on saprolite and Vertisol"
"P5872",6.18272992166303,22.06167467,42.17873825,"Complex of Chromic Luvisol on saprolite and Vertisol"
"P5873",6.6,22.06401545,42.1883953,"Complex of Chromic Luvisol on saprolite and Vertisol"
"P5874",6.80233811564369,22.06705809,42.18502674,"Complex of Chromic Luvisol on saprolite and Vertisol"
"P5876",7.2,22.07230314,42.17733388,"Complex of Chromic Luvisol on saprolite and Vertisol"
"P5877",6.42128259396823,22.07241547,42.17323624,"Complex of Chromic Luvisol on saprolite and Vertisol"
"P5879",5.48402791631512,21.28047838,41.41812011,"Albic Luvisol"
"P5880",6.10039195773252,21.01483522,41.36580049,"Albic Luvisol"
"P5882",6.00523703652036,21.03261948,41.38583273,"Albic Luvisol"
"P5889",6.19846592296579,21.05341312,40.9907849,"Fluvisol"
"P5891",5.31656238413052,21.22590222,41.37942026,"Complex of Cambisol and Mollic and Umbric Leptosol"
"P5893",6.27922985681552,21.67474961,42.16906162,"Vertisol"
"P5894",6.94287647041446,21.69513107,42.2154613,"Vertisol"
"P5895",6.49651196397752,21.62121703,42.14052537,"Chromic Luvisol on saprolite"
"P5897",6.69857744675222,21.61975634,42.10113317,"Chromic Luvisol on saprolite"
"P5898",5.75879122063463,21.6638011,42.12782585,"Chromic Luvisol on saprolite"
"P5899",6.51454784299202,21.65392983,42.13237536,"Chromic Luvisol on saprolite"
"P5900",8.00087192714543,21.66718969,42.01030725,"Complex of Vertisol and Humic Calcaric Regosol"
"P5901",8.00373834294239,21.66648087,42.01179701,"Complex of Vertisol and Humic Calcaric Regosol"
"P5902",8.19844739747434,21.66447462,42.01391553,"Complex of Vertisol and Humic Calcaric Regosol"
"P5903",7.97628702397743,21.6693475,42.01115006,"Complex of Vertisol and Humic Calcaric Regosol"
"P5905",5.19914787977784,21.11782751,42.17669366,"Complex of Cambisol and Mollic and Umbric Leptosol"
"P5907",5.34229969211385,21.02964932,41.0051212,"Gleysol"
"P5908",5.33866559385188,21.12269521,42.05215782,"Histosol"
"P5909",5.14569943151963,21.120965,42.05076406,"Histosol"
"P5910",6.31507049310442,21.12231556,42.04947508,"Histosol"
"P5911",5.12444211855064,21.11983876,42.04930662,"Histosol"
"P5912",4.74962650471305,21.1202102,42.04768554,"Histosol"
"P5914",7.11653190057257,21.12615944,42.06285061,"Gleysol"
"P5915",7.07823493020748,21.12558898,42.06155469,"Gleysol"
"P5917",8.00046910848902,21.12723054,42.06070652,"Gleysol"
"P5918",5.0200858543962,22.4813736,42.13177003,"Cambisol"
"P5919",4.84760143848567,22.49844103,42.13487062,"Cambisol"
"P5920",4.92649054483343,22.97147195,41.71648282,"Cambisol"
"P5922",5.50475676996808,23.01038532,41.74006438,"Cambisol"
"P5924",5.24462092782358,22.77636133,41.56745347,"Cambisol"
"P5925",4.92396292905019,22.83085677,41.55143557,"Complex of Mollic and Umbric Leptosol"
"P5926",5.06636289353849,22.67303943,41.74755313,"Cambisol"
"P5927",5.48467640873706,22.63138953,41.77547896,"Cambisol"
"P5928",5.80236577844492,22.47332264,41.74173444,"Cambisol"
"P5929",5.46657129479987,22.53210725,41.72996265,"Cambisol"
"P5930",4.74004781573824,22.98953547,41.72939787,"Cambisol"
"P5933",5.27326778306402,21.43149515,41.79628354,"Cambisol"
"P5934",5.25147925900965,21.42972698,41.8413921,"Cambisol"
"P5935",4.95914040374864,21.46279166,41.72758525,"Cambisol"
"P5936",4.73569029973109,21.52068601,41.70905872,"Cambisol"
"P5937",5.16715922570107,20.88157192,41.66061698,"Cambisol"
"P5938",5.81354918295021,20.85353737,41.6699583,"Cambisol"
"P5942",5.48619818479775,21.09553988,41.11001638,"Complex of Cambisol, Leptosol and Regosol"
"P5944",5.13804957301257,21.17950111,40.93336422,"Complex of Cambisol, Leptosol and Regosol"
"P5945",5.56888219525483,21.22703003,40.91775479,"Complex of Cambisol, Leptosol and Regosol"
"P5946",5.78736771727403,22.76961296,41.37255315,"Cambisol"
"P5947",5.25086001000312,22.57090031,41.7947441,"Cambisol"
"P5950",5.56327851501449,22.18924847,41.28679007,"Albic Luvisol"
"P5952",7.48874413447608,21.4577946,41.2329138,"Fluvisol"
"P5957",6.41248316183096,22.152612,41.96069315,"Complex of Vertisol, Regosol and Leptosol"
"P5958",5.72692308092464,22.16652098,41.96928632,"Complex of Vertisol, Regosol and Leptosol"
"P5962",6.50577124498473,22.21105681,41.87196192,"Complex of Vertisol, Regosol and Leptosol"
"P5975",7.40814671908472,21.99899876,41.82394923,"Complex of Chernozem, Humic Calcaric Regosol and Vertisol"
"P5976",6.98104613459267,21.98928116,41.82765296,"Complex of Chernozem, Humic Calcaric Regosol and Vertisol"
"P5978",7.80442819306929,22.00767115,41.83195909,"Complex of Chernozem, Humic Calcaric Regosol and Vertisol"
"P5979",7.89974837046409,22.01049473,41.83925456,"Complex of Chernozem, Humic Calcaric Regosol and Vertisol"
"P5980",7.79988810619765,21.99127247,41.8318767,"Complex of Chernozem, Humic Calcaric Regosol and Vertisol"
"P5987",7.00061510276474,22.04257384,41.84240737,"Complex of Chernozem, Humic Calcaric Regosol and Vertisol"
"P5989",7.18080947142356,22.14332277,41.83568606,"Complex of Chernozem, Humic Calcaric Regosol and Vertisol"
"P5990",7.91561793872489,22.13529607,41.82704982,"Complex of Chernozem, Humic Calcaric Regosol and Vertisol"
"P5991",7.69311334753775,22.13048309,41.83812718,"Complex of Chernozem, Humic Calcaric Regosol and Vertisol"
"P6001",7.205686278849,22.01781937,41.53544057,"Complex of Chernozem and Humic Calcaric Regosol"
"P6002",7.40019474406545,22.01972377,41.53918757,"Complex of Chernozem and Humic Calcaric Regosol"
"P6004",7.29938521215711,22.01474197,41.54863231,"Complex of Chernozem and Humic Calcaric Regosol"
"P6171",6.2,20.57749125,41.4182175,"Rendzic Leptosols"
"P6173",6.71050275482094,20.59992477,41.12829948,"Rendzic Leptosols"
"P6174",6.79725261297842,20.60061569,41.11452381,"Complex of Rendzic Leptosol and Chromic Luvisol on hard limestones"
"P6175",7.1,20.59692813,41.09639231,"Complex of Rendzic Leptosol and Chromic Luvisol on hard limestones"
"P6177",7.01168248945148,20.62978174,41.10729091,"Complex of Ferric Luvisol and Chromic Luvisol on hard limestones"
"P6178",6.9,20.62444319,41.09765596,"Complex of Rendzic Leptosol and Chromic Luvisol on hard limestones"
"P6179",6.71764102136513,20.75768072,40.90500773,"Ferric Luvisol on hard limestones"
"P6180",6.44902578139748,20.75318161,40.90833028,"Ferric Luvisol on hard limestones"
"P6182",7,20.82568321,40.93633502,"Rendzic Leptosols"
"P6184",7.23742221603046,20.87511546,40.97040416,"Complex of Rendzic Leptosol and Chromic Luvisol on hard limestones"
"P6186",7.03536036036036,20.69348792,41.66808516,"Rendzic Leptosols"
"P6187",7.3,20.67675172,41.64565426,"Rendzic Leptosols"
"P6188",6.7,20.70818961,41.64350525,"Rendzic Leptosols"
"P6189",6.6,20.71708114,41.6498216,"Rendzic Leptosols"
"P6190",6.9,21.01577697,41.79874958,"Rendzic Leptosols"
"P6191",7.2,21.02787677,41.81357725,"Rendzic Leptosols"
"P6192",6.9,21.00604521,41.83173294,"Rendzic Leptosols"
"P6194",5.38063075362771,20.94702659,41.2904716,"Chromic Luvisol on hard limestones"
"P6195",6.24397754854369,20.94996103,41.29392184,"Chromic Luvisol on hard limestones"
"P6196",5.5,20.9617319,41.29724021,"Chromic Luvisol on hard limestones"
"P6197",5.71934931506849,21.00936588,41.31848901,"Rendzic Leptosols"
"P6198",5.6,21.03851525,41.30656032,"Rendzic Leptosols"
"P6199",5.5,21.03483838,41.3090829,"Rendzic Leptosols"
"P6201",6.8,21.00728211,41.48398958,"Rendzic Leptosols"
"P6202",7.3,21.68100067,41.40910771,"Rendzic Leptosols"
"P6203",7.4,21.68100315,41.40705461,"Rendzic Leptosols"
"P6204",7.4,21.69060744,41.39688499,"Rendzic Leptosols"
"P6205",7.4,21.68500466,41.40199719,"Rendzic Leptosols"
"P6206",7.4,21.59187028,41.42124392,"Rendzic Leptosols"
"P6207",7.4,21.61957288,41.40948191,"Rendzic Leptosols"
"P6208",7.4,21.21941158,41.89295874,"Rendzic Leptosols"
"P6209",7.4,21.21761524,41.88563283,"Chromic Luvisol on hard limestones"
"P6210",7.2,21.23264512,41.89010541,"Rendzic Leptosols"
"P6212",6.28492670117164,22.17619795,41.84721229,"Complex of Vertisol, Regosol and Leptosol"
"P6214",8.17730882236117,22.18317758,41.75473236,"Fluvisol"
"P6215",6.66331636235955,22.28531222,41.72143651,"Complex of Mollic and Umbric Leptosol and Regosol"
"P6216",7.61999902265331,22.19605085,41.69808016,"Complex of Chromic Luvisol on saprolite and Regosol"
"P6217",8.72786239279812,22.11440623,41.69340839,"Regosol"
"P6218",6.74162853753601,22.31058813,41.7143979,"Regosol"
"P6219",8.50031514630004,22.16267208,41.69654987,"Fluvisol"
"P6221",6.5446592491136,22.2506326,41.66839759,"Regosol"
"P6222",8.60210585885405,22.21050614,41.62961381,"Complex of Chromic Luvisol on saprolite and Regosol"
"P6224",7.60586904070369,22.10786477,41.52475741,"Regosol"
"P6226",7.31230771153066,22.19269869,41.44059921,"Fluvisol"
"P6227",7.79003941441442,22.23463225,41.43002666,"Fluvisol"
"P6229",6.49088274198568,22.25008046,41.36336086,"Complex of Cambisol, Mollic and Umbric Leptosol and Regosol"
"P6230",8.02424042482905,22.13464555,41.38884263,"Complex of Vertisol and Humic Calcaric Regosol"
"P6231",8.3,22.11301499,41.40003959,"Complex of Vertisol and Humic Calcaric Regosol"
"P6233",7.49043076126559,22.2266251,41.39172576,"Fluvisol"
"P6234",4.52970279081533,20.80079587,41.38385495,"Complex of Cambisol, Mollic and Umbric Leptosol and Regosol"
"P6241",6.15922880116959,20.75970023,41.19228446,"Fluvisol"
"P6243",7.10089172664776,21.30666477,41.47152368,"Complex of Cambisol, Leptosol and Regosol"
"P6244",8.3971292567397,21.30988226,41.46584207,"Complex of Cambisol, Leptosol and Regosol"
"P6247",8.50187976752634,21.80961041,41.3864741,"Complex of Humic Calcaric Regosol and Regosol"
"P6248",8.57016761540623,21.76962654,41.39251154,NA
"P6249",8.2,21.72176501,41.41140756,"Complex of Rendzic Leptosol and Leptosol"
"P6250",8.07229634831461,21.78010282,41.32455361,"Complex of Chromic Luvisol on saprolite and Regosol"
"P6251",8.4,21.69626232,41.34853103,"Fluvisol"
"P6252",6.36448534360278,21.65274253,41.35944785,"Cambisol"
"P6255",7.60295881580568,21.39548923,41.33158756,"Mollic Vertic Gleysol"
"P6256",7.09813490811219,21.46992161,41.33378409,"Mollic Fluvisol"
"P6257",6.77033140550768,21.42512486,41.33826263,"Mollic Vertic Gleysol"
"P6259",7.38365039778321,22.15545837,41.90655153,"Complex of Regosol and Vertisol"
"P6261",6.02201125566406,22.36875878,41.62181437,"Chromic Luvisol on saprolite"
"P6262",6.38251385247596,22.31072677,41.54766514,"Complex of Chromic Luvisol on saprolite and Regosol"
"P6263",6.26272044622494,22.3754396,41.50466078,"Regosol"
"P6265",8.19273347066191,22.45690118,41.59478984,"Complex of Humic Calcaric Regosol and Regosol"
"P6266",6.83361091722271,22.48743071,41.59021189,"Fluvisol"
"P6269",5.37417322146947,21.02445734,41.04523272,"Fluvisol"
"P6273",5.40286988261498,21.10509539,40.904548,"Fluvisol"
"P6274",5.13804957301257,21.17575763,40.90537153,"Complex of Cambisol, Leptosol and Regosol"
"P6280",9.10189242094046,22.00434769,41.8172846,"Complex of Solonchak and Solonetz"
