ID_SAMPLE,SOIL_TYPE,AGRICULTURAL_TYPE,STATE,MUNICIPALITY,X_COORD,Y_COORD,BRIGADE,pH,ELECTRICAL_CONDUCTIVITY,ORGANIC_MATTER,BULK_DENSITY,P,SAND_PERCENT,SILT_PERCENT,CLAY_PERCENT,TEXTURE,TEXTURE_CLASS,N,K,Ca,Mg,Na,CEC,REL_ABS_Na,ESP
5385,Vertisol,Riego,JALISCO,Ixtlahuacan de los Membrillo,20.3468,-103.16235,Guadalajara,5.5,0.4,2,1.3,9.1,28.9,19.8,51.2,Arcilla,Arcillosa,0.1,0.8,21.8,5.2,1.3,43.2,0.1,0
5386,Vertisol,Riego,JALISCO,La Barca,20.35052,-102.47009,Guadalajara,7,0.5,1.5,1.3,35.2,20.8,32,47.2,Arcilla,Arcillosa,0.1,1.4,23,9.7,2,36.2,0.1,0.1
5387,Vertisol,Riego,JALISCO,La Barca,20.35068,-102.4124,Guadalajara,7.5,0.5,2.3,1.4,12.9,16.8,46,37.2,Migajon Arcillo Limoso,Franco limoso y Franco arcillo limoso,0.1,1,25.8,13.1,2.1,44.1,0.1,0
5392,Vertisol,Riego,GUANAJUATO,Penjamo,20.35087,-101.66243,C3 Gto,6.9,0.4,3.2,1.3,208.6,18.9,27.3,53.8,Arcilla,Arcillosa,0.1,1.7,4.5,14.6,2,29.2,0.2,0.1
5393,Vertisol,Riego,GUANAJUATO,Huanimaro,20.35057,-101.54705,C3 Gto,5.7,1.9,2.9,1.3,158.9,22.9,19.3,57.8,Arcilla,Arcillosa,0.1,1.7,4.5,16.4,2,31.4,0.2,0.1
5394,Vertisol,Riego,GUANAJUATO,Valle de Santiago,20.35018,-101.43167,C3 Gto,7.6,0.6,4.1,1.3,24.2,16.9,25.3,57.8,Arcilla,Arcillosa,0.1,1.3,5.4,16.3,1.8,35,0.1,0.1
5395,Vertisol,Riego,GUANAJUATO,Jaral del Progreso,20.34814,-101.02785,C3 Gto,6.3,0.4,2.9,1.3,63.6,22.9,29.3,47.8,Arcilla,Arcillosa,0.1,1.2,3.3,12.8,0.6,18.8,0.1,0
5397,Feozem,Riego,HIDALGO,San Salvador,20.32183,-99.00911,Hidalgo,9.1,0.6,1.7,1.3,2,48.8,19.3,32,Migajon Arcillo arenoso,Franco arcillo arenoso y Franco arcilloso,0.1,0.6,20.5,3.2,1.8,24.7,0.1,0.1
5398,Nitosol,Riego,CAMPECHE,Tenabo,19.8929,-90.2087,Merida,6.7,0.1,5.4,1.3,2,24.2,17.3,58.5,Arcilla,Arcillosa,0.1,1,35.2,5.4,0.1,63.7,0,0
5399,Feozem,Riego,JALISCO,Zacoalco de Torres,20.28817,-103.62318,Guadalajara,8.1,0.4,3.8,1.3,10.7,32.9,27.8,39.2,Migajon Arcilloso,Franco arcillo arenoso y Franco arcilloso,0.2,0.9,33.4,9.1,1.1,50,0,0
5400,Vertisol,Riego,JALISCO,Jocotepec,20.28992,-103.4502,Guadalajara,8.2,0.4,1.7,1.3,23.6,28.9,27.8,43.2,Arcilla,Arcillosa,0.1,1,23.9,7.1,0.9,36.1,0.1,0
5401,Vertisol,Riego,JALISCO,La Barca,20.29571,-102.58524,Guadalajara,4.6,0.8,1.8,1.4,7.2,32.9,23.3,43.8,Arcilla,Arcillosa,0.1,0.4,11.8,4.5,0.4,21.2,0,0
5403,Feozem,Riego,MICHOACAN,Tanhuato,20.29642,-102.35457,GUadalajara,7.5,0.6,2.3,1.2,23.6,26.8,36,37.2,Migajon arcilloso,Franco arcillo arenoso y Franco arcilloso,0.2,2.3,16.6,7.3,2.4,29.9,0.2,0.1
5404,Feozem,Riego,MICHOACAN,yurecuaro,20.29654,-102.2969,Guadalajara,8,0.4,0.1,1.2,25.7,44.8,28,27.2,Migajon arcilloso,Franco arcillo arenoso y Franco arcilloso,0,1.4,10.5,4.4,1.8,26.7,0.2,0.1
5411,Vertisol,Riego,MICHOACAN,Jose Sixto Verduzco,20.29632,-101.6049,C3 Gto,7.1,0.4,2.9,1.3,18.1,24.9,23.3,51.8,Arcilla,Arcillosa,0.1,1.2,3.8,13,1.4,21.8,0.1,0.1
5412,Vertisol,Riego,MICHOACAN,Jose Sixto Verduzco,20.29616,-101.54723,C3 Gto,6.8,0.3,2,1.3,29.8,14.9,19.3,65.8,Arcilla,Arcillosa,0.1,1.3,3.8,16.7,1.6,26.6,0.1,0.1
5413,Vertisol,Riego,MICHOACAN,Jose Sixto Verduzco,20.29598,-101.48957,C3 Gto,8,0.8,2.9,1,38.2,26.9,21.3,51.8,Arcilla,Arcillosa,0.1,2.3,6,10.2,1,28.6,0.1,0
5414,Vertisol,Riego,GUANAJUATO,Jaral del Progreso,20.29373,-101.02824,C3 Gto,6.3,0.8,0.6,1.3,49.7,32.9,25.3,41.8,Arcilla,Arcillosa,0,0.8,3.1,5.4,0.8,14.2,0.2,0.1
5415,Vertisol,Riego,GUANAJUATO,Salvatierra,20.29295,-100.91291,C3 Gto,7.6,0.4,3.2,1.2,16.1,30.9,13.3,55.8,Arcilla,Arcillosa,0.1,1.5,3.4,6.4,1.6,29,0.3,0.1
5416,Vertisol,Riego,GUANAJUATO,Salvatierra,20.29252,-100.85525,C3 Gto,7.6,0.4,2.3,1.1,26.2,14.9,15.3,69.8,Arcilla,Arcillosa,0.1,1.3,4,5.6,1.9,33.6,0.4,0.1
5417,Vertisol,Riego,GUANAJUATO,Tarimoro,20.29208,-100.79759,C3 Gto,7.3,0.5,1.7,1.3,4,20.9,21.3,57.8,Arcilla,Arcillosa,0.1,0.7,3.5,23.7,1.9,21.8,0.1,0.1
5418,Vertisol,Riego,GUANAJUATO,Jerecuaro,20.28952,-100.50928,E1 Gto S-Qro,6,0.3,2.7,1.3,16.9,36.2,24,39.8,Migajon Arcilloso,Franco arcillo arenoso y Franco arcilloso,0.1,0.9,3.1,1.7,0,13.6,0,0
5419,Feozem,Riego,HIDALGO,Chilcuautla,20.27179,-99.24089,Hidalgo,8.4,0.8,8,1.3,39.2,32.8,21.3,46,Arcilla,Arcillosa,0.5,1.2,24.3,4.6,1.7,31.3,0.1,0.1
5420,Rendzina,Riego,HIDALGO,Progreso de Obregon,20.27073,-99.18324,Hidalgo,8.7,1.6,3.3,1.3,51,60.8,17.3,22,Migajon Arcillo arenoso,Franco arcillo arenoso y Franco arcilloso,0.2,1,22.9,2,1.4,15.3,0.1,0.1
5422,Rendzina,Riego,HIDALGO,San Salvador,20.26743,-99.01031,Hidalgo,8.4,1.1,4.6,1,78.4,46.8,21.3,32,Migajon Arcillo arenoso,Franco arcillo arenoso y Franco arcilloso,0.3,1.6,15,4,2.5,25.9,0.2,0.1
5423,Rendzina,Riego,CAMPECHE,Campeche,19.83869,-90.21342,Merida,7.6,0.3,5.4,1.1,6,22.2,15.3,62.5,Arcilla,Arcillosa,0.1,NM,NM,NM,NM,NM,N/A,N/A
5424,Vertisol,Riego,JALISCO,Jamay,20.24081,-102.70029,Guadalajara,6.9,1.1,3.4,1.3,30.8,14.9,19.3,65.8,Arcilla,Arcillosa,0.2,1.6,19.2,10.9,2.1,36.7,0.1,0.1
5425,Vertisol,Riego,JALISCO,Jamay,20.24107,-102.64264,Guadalajara,7.3,0.6,3.4,1.2,45.2,14.9,9.3,75.8,Arcilla,Arcillosa,0.1,2.2,25.4,14.3,3.7,51.5,0.2,0.1
5426,Fluvisol,Riego,MICHOACAN,Briseqas,20.2413,-102.585,Guadalajara,8.3,1.1,2.6,1.2,12.3,12.9,9.3,77.8,Arcilla,Arcillosa,0.1,1.8,29.2,17.5,13.3,49,0.6,0.3
5427,Vertisol,Riego,MICHOACAN,Vista Hermosa,20.2417,-102.46971,Guadalajara,7.4,0.4,1.8,1.4,12.3,22.9,17.3,59.8,Arcilla,Arcillosa,0.1,0.9,16.3,7.8,2.9,28.8,0.2,0.1
5428,Vertisol,Riego,MICHOACAN,yurecuaro,20.24224,-102.23914,Guadalajara,8.3,0.6,3.2,1.3,25.7,14.8,20,65.2,Arcilla,Arcillosa,0.1,3,43.3,14.5,2.9,59.3,0.1,0
5430,Vertisol,Riego,GUANAJUATO,Salvatierra,20.23932,-101.02863,C3 Gto,9.1,0.9,1.5,1.3,16.1,36.9,33.3,29.8,Migajon Arcilloso,Franco arcillo arenoso y Franco arcilloso,0.1,2.7,3.2,21.1,7,23,0.5,0.3
5431,Vertisol,Riego,GUANAJUATO,Salvatierra,20.23894,-100.97099,C3 Gto,8.1,0.6,2.3,1.3,24.2,18.9,19.3,61.8,Arcilla,Arcillosa,0.1,1.4,4.1,30,1.4,31,0.1,0
5432,Vertisol,Riego,GUANAJUATO,Salvatierra,20.23854,-100.91335,C3 Gto,7.1,0.4,5.1,1.3,20.1,14.9,19.3,65.8,Arcilla,Arcillosa,0.1,1.3,4.1,30.5,1.1,32.6,0,0
5433,Vertisol,Riego,GUANAJUATO,Salvatierra,20.23812,-100.85571,C3 Gto,8.7,0.6,1.7,1.3,12.1,14.9,21.3,63.8,Arcilla,Arcillosa,0.1,2,6.5,28,2.9,14.8,0.1,0.2
5434,Vertisol,Riego,GUANAJUATO,Jerecuaro,20.23568,-100.56751,E1 Gto S-Qro,6.2,0.2,3.9,1.3,20.9,34.2,24,41.8,Arcilla,Arcillosa,0.2,1,3.2,1.4,0,17.4,0,0
5435,Feozem,Riego,MEXICO,Polotitlan,20.22758,-99.87589,E1 Qro-Hgo-Mex,5.9,0.1,1.9,1.4,6,38.2,28,33.8,Migajon Arcilloso,Franco arcillo arenoso y Franco arcilloso,0.1,1.1,2.6,1.6,0,9.2,0,0
5436,Feozem,Riego,MEXICO,Polotitlan,20.22677,-99.81826,E1 Qro-Hgo-Mex,6.9,0.4,3.3,1.5,36.8,42.2,24,33.8,Migajon Arcilloso,Franco arcillo arenoso y Franco arcilloso,0.2,1.8,2.9,2.2,0,11,0,0
5438,Vertisol,Riego,HIDALGO,Nopala de Villagran,20.22328,-99.58775,E1 Qro-Hgo-Mex,6.1,0.1,1.9,1.4,4,20.2,24,55.8,Arcilla,Arcillosa,0.1,0.7,3.3,4,0,17.4,0,0
5440,Vertisol,Riego,HIDALGO,Mixquiahuala de Juarez,20.21634,-99.18437,Hidalgo,8.3,1.5,4.1,1.1,74.5,46.8,25.3,28,Migajon Arcillo arenoso,Franco arcillo arenoso y Franco arcilloso,0.2,1.5,14.1,3.9,2,26.9,0.2,0.1
5441,Vertisol,Riego,HIDALGO,Francisco I. Madero,20.21416,-99.06913,Hidalgo,6.7,2.4,4.4,1.1,120,24.8,27.3,48,Arcilla,Arcillosa,0.3,1.7,16.9,3.3,2.9,27.7,0.2,0.1
5442,Feozem,Riego,HIDALGO,Actopan,20.21189,-98.95389,Hidalgo,8.3,1.2,2.8,1.1,51,22,44.7,33.2,Migajon arcilloso,Franco arcillo arenoso y Franco arcilloso,0.1,1.9,12.2,4.5,1.7,22.3,0.2,0.1
5443,Luvisol,Riego,HIDALGO,Huasca de Ocampo,20.20327,-98.55059,Veracruz- Hgo,5.8,0.1,4.1,1.3,22.8,23.5,32,44.5,Arcilla,Arcillosa,0.1,0.5,0,2.2,1.6,3.5,1.1,0.5
5444,Feozem,Riego,HIDALGO,Huasca de Ocampo,20.20195,-98.49298,Veracruz- Hgo,5,0.5,2.9,1.3,69.5,37.5,40,22.5,Franco,Franco arenosa y franco,0.1,0.4,0,0.9,1.5,1.9,2.5,0.8
5445,Feozem,Riego,HIDALGO,Acatlan,20.20061,-98.43537,Veracruz- Hgo,6.6,0.2,1.7,1.3,43.7,37.5,20,42.5,Arcilla,Arcillosa,0.1,1.1,0.4,6.1,2.3,9,0.5,0.3
5446,Feozem,Riego,HIDALGO,Acatlan,20.19925,-98.37777,Veracruz- Hgo,8.2,1,2.3,1.2,84.6,37.5,32,30.5,Migajon Arcilloso,Franco arcillo arenoso y Franco arcilloso,0.1,2.3,1.3,5.5,2.7,10.9,0.7,0.2
5447,Feozem,Riego,HIDALGO,Metepec,20.19786,-98.32016,Veracruz- Hgo,6.7,0.3,2.3,1.2,32.8,25.5,34,40.5,Arcilla,Arcillosa,0.1,1,0.5,5.7,2.4,8.7,0.6,0.3
5448,Feozem,Riego,JALISCO,Zacoalco de Torres,20.18055,-103.50665,Guadalajara,8.6,2.1,4,1.1,8.6,28.9,41.8,29.2,Migajon Arcilloso,Franco arcillo arenoso y Franco arcilloso,0.3,8.2,43.1,9.6,2.7,56.1,0.1,0
5449,Vertisol,Riego,MICHOACAN,Venustiano Carranza,20.18667,-102.64239,Guadalajara,8.2,0.5,2.4,1.3,5.1,20.9,21.3,57.8,Arcilla,Arcillosa,0.1,1.7,24.6,14.1,3.4,40.4,0.2,0.1
5450,Vertisol,Riego,MICHOACAN,Venustiano Carranza,20.1869,-102.58477,Guadalajara,7.6,0.3,2.1,1.1,6.2,20.9,21.3,57.8,Arcilla,Arcillosa,0.1,1.2,16.8,12.4,1.5,31.7,0.1,0
5451,Vertisol,Riego,MICHOACAN,Pajacuaran,20.18711,-102.52715,Guadalajara,7,0.3,4.9,1.1,12.3,16.9,15.3,67.8,Arcilla,Arcillosa,0.2,0.6,17.1,9.5,1.7,32.6,0.1,0.1
5452,Vertisol,Riego,MICHOACAN,Pajacuaran,20.1873,-102.46953,Guadalajara,6.7,0.6,4.4,1.1,8.2,12.2,14,73.8,Arcilla,Arcillosa,0,0.8,27,17,2.3,54.7,0.1,0
5455,Vertisol,Riego,MICHOACAN,Penjamillo,20.18799,-101.89332,E1 Mich E,6.2,0.7,3.7,1.3,16.9,22.9,16,61.1,Arcilla,Arcillosa,0.2,0.9,2.1,13.6,1,26,0.1,0
5456,Vertisol,Riego,MICHOACAN,Angamacutiro,20.18765,-101.66284,E1 Mich E,7.2,0.5,2.3,1.3,6,12.9,14,73.1,Arcilla,Arcillosa,0.1,1.8,2.5,13.4,1.9,29.6,0.2,0.1
5457,Vertisol,Riego,GUANAJUATO,yuriria,20.18622,-101.2595,C3 Gto,6.7,0.5,2.3,1.3,27.8,12.9,17.3,69.8,Arcilla,Arcillosa,0.1,1.4,4.3,28.4,1.7,15.8,0.1,0.1
5458,Vertisol,Riego,GUANAJUATO,Santiago Maravatio,20.18454,-100.9714,C3 Gto,8,0.6,1.7,1.3,8.1,14.9,15.3,69.8,Arcilla,Arcillosa,0.1,0.4,5.1,32.1,1,41.6,0,0
5459,Litosol,Riego,MEXICO,Aculco,20.17398,-99.93436,E1 Qro-Hgo-Mex,4.8,0.1,2.7,1.3,13.9,42.2,8,49.8,Arcilla,Arcillosa,0.2,0.5,2.5,0.9,0,3.2,0,0
5460,Vertisol,Riego,MEXICO,Polotitlan,20.17153,-99.76153,E1 Qro-Hgo-Mex,6.7,0.4,10.1,1.2,44.7,32.2,16,51.8,Arcilla,Arcillosa,0.5,1.1,3.5,1.6,0.4,19.8,0.1,0
5461,Rendzina,Riego,HIDALGO,Tezontepec de Aldama,20.16404,-99.3007,Hidalgo,8.6,2,3.1,1.2,52.9,34,28.7,37.2,Migajon arcilloso,Franco arcillo arenoso y Franco arcilloso,0.2,1.4,16.2,3.2,2.7,22.1,0.2,0.1
5462,Rendzina,Riego,HIDALGO,Tezontepec de Aldama,20.163,-99.2431,Hidalgo,8,1.3,4.4,1.2,60.8,32,28.7,39.2,Migajon arcilloso,Franco arcillo arenoso y Franco arcilloso,0.2,2,21.9,4.4,2.9,30.1,0.2,0.1
5463,Vertisol,Riego,HIDALGO,Mixquiahuala de Juarez,20.16195,-99.1855,Hidalgo,8.8,0.8,4.4,1.2,86.3,58,22.7,19.2,Migajon Arenoso,Franco arenosa y franco,0.2,1.5,16.9,1.4,1.5,16.9,0.1,0.1
5464,Feozem,Riego,HIDALGO,Acatlan,20.14623,-98.43681,Veracruz- Hgo,7.7,0.3,2.6,1.3,2,41.5,22,36.5,Migajon Arcilloso,Franco arcillo arenoso y Franco arcilloso,0.1,0.9,0.5,2.3,2.2,5,1.3,0.4
5465,Feozem,Riego,VERACRUZ,Mart!nez de la Torre,20.10562,-96.99758,Jalapa,6.1,0.2,3.5,1.3,279.2,40.2,30.7,29.1,Migajon Arcilloso,Franco arcillo arenoso y Franco arcilloso,0.1,1.3,12.9,1.5,0.1,23.4,0,0
5466,Feozem,Riego,JALISCO,Tomatlan,20.09795,-105.29105,Colima,6.1,0.2,3.8,1.4,21.8,51.5,16,32.5,Migajon Arcillo Arenoso,Franco arcillo arenoso y Franco arcilloso,0.1,0.9,2.9,2.5,0.1,4.8,0,0
5467,Feozem,Riego,JALISCO,Teocuitatlan de Corona,20.12725,-103.39086,Guadalajara,7.6,0.4,2.2,1.3,36.4,10.9,7.8,81.2,Arcilla,Arcillosa,0.1,1.6,40.5,19.2,5,83,0.2,0.1
5468,Feozem,Riego,JALISCO,Teocuitatlan de Corona,20.12827,-103.27567,Guadalajara,7.1,0.2,2.2,1.4,6.4,42.9,29.8,27.2,Franco,Franco arenosa y franco,0.1,1.5,22,11.8,0.4,49.7,0,0
5469,Vertisol,Riego,MICHOACAN,Cojumatlan de Regules,20.13112,-102.87251,Guadalajara,6.7,0.3,11.3,1.5,6.2,32.2,20,47.8,Arcilla,Arcillosa,0.5,0.9,23.9,8,0.9,35.1,0,0
5470,Vertisol,Riego,MICHOACAN,Venustiano Carranza,20.13174,-102.75732,Guadalajara,7.3,0.3,4.3,1.3,8.6,20.9,27.8,51.2,Arcilla,Arcillosa,0.2,2,34.6,11.7,1.8,59.8,0.1,0
5471,Vertisol,Riego,MICHOACAN,Venustiano Carranza,20.13201,-102.69972,Guadalajara,8.7,0.7,3.5,1.3,2.1,16.9,19.8,63.2,Arcilla,Arcillosa,0.2,3.8,59,23.2,4.6,86.1,0.1,0.1
5472,Vertisol,Riego,MICHOACAN,Venustiano Carranza,20.13227,-102.64213,Guadalajara,7.7,1.6,5.2,1,8.2,20.2,24,55.8,Arcilla,Arcillosa,0.3,1.1,20.9,8.9,2,27.7,0.1,0.1
5473,Vertisol,Riego,MICHOACAN,Pajacuaran,20.1325,-102.58453,Guadalajara,8.1,2.1,5.2,1.3,7.2,14.2,24,61.8,Arcilla,Arcillosa,0.3,0.8,22.9,10.6,3.4,26.2,0.2,0.1
5474,Vertisol,Riego,MICHOACAN,Pajacuaran,20.13271,-102.52693,Guadalajara,8.2,2,3.4,1.2,16.4,18.2,28,53.8,Arcilla,Arcillosa,0.2,2,30.1,10.2,6.1,26,0.3,0.2
5475,Vertisol,Riego,MICHOACAN,Puruandiro,20.13256,-101.43258,E1 Mich E,5.3,0.4,3.2,1.3,16.9,16.9,22,61.1,Arcilla,Arcillosa,0.2,0.4,1.7,8.9,0,19.6,0,0
5476,Vertisol,Riego,GUANAJUATO,yuriria,20.13234,-101.37499,C3 Gto,6.3,1,3.8,1.3,49.7,20.9,31.3,47.8,Arcilla,Arcillosa,0.1,1.3,2.5,26.9,0.7,15.4,0,0
5477,Vertisol,Riego,GUANAJUATO,Acambaro,20.12841,-100.74144,C3 Gto,6.8,0.4,3.8,1.3,53.6,18.9,31.3,49.8,Arcilla,Arcillosa,0.1,0.8,4.3,6.1,0.7,24.8,0.1,0
5478,Vertisol,Riego,GUANAJUATO,Acambaro,20.12741,-100.62626,C3 Gto,6.7,0.2,1.2,1.3,11.9,22.9,25.3,51.8,Arcilla,Arcillosa,0.1,1,5.2,3.9,0.1,30.2,0,0
5480,Vertisol,Riego,MEXICO,Aculco,20.11798,-99.82002,E1 Qro-Hgo-Mex,6.3,0.1,1.9,1.3,8.9,36.2,18,45.8,Arcilla,Arcillosa,0.1,0.9,2.7,0.8,0.1,20.4,0.1,0
5481,Rendzina,Riego,HIDALGO,Tezontepec de Aldama,20.10965,-99.30179,Hidalgo,8.4,0.7,3.8,1.2,60.8,50,20.7,29.2,Migajon Arcillo arenoso,Franco arcillo arenoso y Franco arcilloso,0.2,1.1,11.5,1.2,1.7,10.5,0.2,0.2
5482,Vertisol,Riego,HIDALGO,Tlaxcoapan,20.10862,-99.24421,Hidalgo,7,1.2,3.8,1.2,68.6,42,18.7,39.2,Migajon arcilloso,Franco arcillo arenoso y Franco arcilloso,0.2,1,12.5,2.8,1.7,20.9,0.2,0.1
5483,Vertisol,Riego,HIDALGO,Tlahuelilpan,20.10756,-99.18663,Hidalgo,8.1,1.4,2.3,1.1,54.9,33.5,25.3,41.2,Arcilla,Arcillosa,0.1,1.2,18.2,4.1,2,28.3,0.2,0.1
5484,Litosol,Riego,HIDALGO,Tetepango,20.10648,-99.12906,Hidalgo,8.5,2.5,5.4,1.1,105.9,27.5,41.3,31.2,Migajon arcilloso,Franco arcillo arenoso y Franco arcilloso,0.3,16.7,19.4,5.2,4.7,30.3,0.3,0.2
5485,Vertisol,Riego,HIDALGO,Tulancingo de Bravo,20.09048,-98.38067,Veracruz- Hgo,7,0.9,5.8,1.2,34.9,15.5,58,26.5,Migajon Limoso,Franco limoso y Franco arcillo limoso,0.4,0.4,16.9,2.6,1.1,20.1,0.1,0.1
5486,Rendzina,Riego,CAMPECHE,Campeche,19.68498,-90.34198,Merida,7.2,0.4,4,1.1,12,18.2,17.3,64.5,Arcilla,Arcillosa,0.1,2.5,29.1,7.5,0.2,43.1,0,0
5487,Feozem,Riego,JALISCO,Tomatlan,20.04231,-105.34727,Colima,9.5,2.7,0.9,1.4,6,47.5,36,16.5,Franco,Franco arenosa y franco,0,0.5,6.7,3.2,4.4,5.6,0.8,0.8
5488,Feozem,Riego,JALISCO,Tomatlan,20.04357,-105.28972,Colima,6,0.3,6.1,1.4,19.9,51.5,18,30.5,Migajon Arcillo Arenoso,Franco arcillo arenoso y Franco arcilloso,0.1,0.3,4,4,0.2,7,0,0
5490,Vertisol,Riego,MICHOACAN,Sahuayo,20.07762,-102.69944,Guadalajara,6.3,0.8,2.1,1.3,14.4,50.2,4,45.8,Arcilla Arenosa,Arcillo arenosa y Arcillo limosa,0.1,0.5,19.7,20.4,6.3,45.8,0.3,0.1
5494,Vertisol,Riego,GUANAJUATO,Acambaro,20.07448,-100.79952,C3 Gto,6.4,0.6,4.4,1.2,26.8,12.9,17.3,69.8,Arcilla,Arcillosa,0.1,1.1,4.2,10,1.3,28.8,0.2,0
5495,Vertisol,Riego,GUANAJUATO,Acambaro,20.07401,-100.74195,C3 Gto,6.9,0.6,2.3,1.2,16.9,14.9,19.3,65.8,Arcilla,Arcillosa,0.1,1.2,4.9,7.5,1.1,31.6,0.2,0
5496,Vertisol,Riego,GUANAJUATO,Acambaro,20.07353,-100.68438,C3 Gto,6.9,0.4,2.6,1.1,20.9,24.9,23.3,51.8,Arcilla,Arcillosa,0.1,0.8,3.8,3.9,0.7,25.6,0.2,0
5498,Feozem,Riego,MICHOACAN,Epitacio Huerta,20.06883,-100.22383,E1 Mich E,6.5,0.2,2.6,1.5,2,46.9,14,39.1,Arcilla Arenosa,Arcillo arenosa y Arcillo limosa,0.1,0.7,0.8,3.1,0.5,8.4,0.2,0.1
5500,Luvisol,Riego,VERACRUZ,Misantla,19.99306,-96.88659,Jalapa,8.1,0.3,2.9,1.4,0,8.2,34.7,57.1,Arcilla,Arcillosa,0.1,1.1,71,5.2,0,49,0,0
5502,Gleysol,Riego,CAMPECHE,Campeche,19.60845,-90.06071,Merida,6.6,0.2,5.1,1.3,16.9,28.2,15.3,56.5,Arcilla,Arcillosa,0.1,2.1,17.7,4.4,0.1,32.6,0,0
5503,Regosol,Riego,JALISCO,Tomatlan,19.98919,-105.2884,Colima,6.3,0.2,2,1.6,149,65.5,22,12.5,Migajon Arenoso,Franco arenosa y franco,0.1,0.5,2.3,1.1,0.1,3,0.1,0
5505,Feozem,Riego,JALISCO,Atoyac,20.01737,-103.50483,Guadalajara,6.3,0.3,2.5,1.3,6,8.9,25.8,65.2,Arcilla,Arcillosa,0.1,0.4,27.8,11.2,2.5,64.2,0.1,0
5506,Vertisol,Riego,MICHOACAN,Villamar,20.02348,-102.64161,E1 Mich O,8.1,0.7,2.6,1.3,44.3,11.5,5.3,83.2,Arcilla,Arcillosa,0.1,2.5,21.2,8.3,7.2,46.6,0.4,0.2
5507,Vertisol,Riego,MICHOACAN,Villamar,20.02392,-102.52651,E1 Mich O,6.8,0.4,1.2,1.3,0,15.5,15.3,69.2,Arcilla,Arcillosa,0.1,2,1.2,3.4,0.1,31.8,0,0
5508,Vertisol,Riego,MICHOACAN,Chavinda,20.02411,-102.46896,E1 Mich O,6.2,0.3,3.2,1.2,18.9,15.5,25.3,59.2,Arcilla,Arcillosa,0.2,2.3,22.9,3.3,0.4,25.6,0,0
5509,Vertisol,Riego,MICHOACAN,Zamora,20.02454,-102.29631,E1 Mich O,6.3,0.1,3.5,1.2,51.7,11.5,7.3,81.2,Arcilla,Arcillosa,0.2,1.5,19.7,6.2,1.1,39.4,0.1,0
5511,Vertisol,Riego,MICHOACAN,Panindicuaro,20.02457,-101.72079,E1 Mich E,6.9,0.3,2.3,1.4,0,60.9,16,23.1,migajon Arcillo Arenoso,Franco arcillo arenoso y Franco arcilloso,0.1,0.2,2.4,14.1,1.2,33.4,0.1,0
5512,Vertisol,Riego,MICHOACAN,Puruandiro,20.02446,-101.66324,E1 Mich E,5.3,1,6.1,1.2,0,20.9,30,49.1,Arcilla,Arcillosa,0.3,0.8,1.1,3.8,0,12.8,0,0
5513,Vertisol,Riego,MICHOACAN,Santa Ana Maya,20.02173,-101.03019,C3 Gto,6.7,0.4,2.3,1.2,35.7,22.9,17.3,59.8,Arcilla,Arcillosa,0.1,1.3,3.9,9.4,0.6,27.2,0.1,0
5514,Vertisol,Riego,GUANAJUATO,Acambaro,20.01962,-100.74245,C3 Gto,6.6,0.3,3.5,1.3,29.8,34.9,27.3,37.8,Migajon Arcilloso,Franco arcillo arenoso y Franco arcilloso,0.1,0.8,2.6,5.8,0.4,9.2,0.1,0
5515,Feozem,Riego,MEXICO,Soyaniquilpan de Juarez,20.00385,-99.47655,Hidalgo,6.3,0.3,2.4,1.3,10,29.5,15.3,55.2,Arcilla,Arcillosa,0.1,0.1,20.9,6.4,0.2,29.1,0,0
5516,Gleysol,Riego,CAMPECHE,Campeche,19.54974,-90.00833,Merida,5.7,0.3,3.8,1.3,5,18.2,17.3,64.5,Arcilla,Arcillosa,0.1,1.8,11.3,2.7,0,32.3,0,0
5517,Regosol,Riego,JALISCO,Tomatlan,19.93605,-105.22959,Colima,5.3,0.3,1.8,1.4,109.2,63.5,22,14.5,Migajon Arenoso,Franco arenosa y franco,0.1,0.4,1.9,1.1,0.2,4,0.1,0
5519,Vertisol,Riego,MICHOACAN,Jacona,19.97003,-102.35372,E1 Mich O,6.9,0.4,2.9,1.3,69.5,17.5,21.3,61.2,Arcilla,Arcillosa,0.1,1.9,11.8,11.2,0.7,32,0.1,0
5520,Vertisol,Riego,MICHOACAN,Tlazazalca,19.97042,-102.06608,E1 Mich O,4.9,0.3,3.2,1.3,44.7,47.5,25.3,27.2,Migajon arcillo Arenoso,Franco arcillo arenoso y Franco arcilloso,0.2,0.5,6.1,1.4,0,10.4,0,0
5521,Feozem,Riego,MICHOACAN,Maravatio,19.96257,-100.45534,Edo Mex-MICH,6.6,0.8,0.9,1.4,27.8,61.5,10,28.5,Migajon Arcillo Arenoso,Franco arcillo arenoso y Franco arcilloso,0.1,0.2,0.2,2.3,2.3,4.1,1.4,0.6
5522,Vertisol,Riego,MEXICO,Temascalcingo,19.95794,-100.0527,Edo Mex-MICH,7.1,0.4,1.7,1.4,80.5,43.5,14,42.5,Arcilla,Arcillosa,0.1,0.8,0.6,1.4,2.2,4.1,2,0.5
5523,Vertisol,Riego,MEXICO,Acambay,19.95563,-99.88015,Edo Mex-MICH,5.5,0.1,1.5,1.3,17.9,23.5,30,46.5,Arcilla,Arcillosa,0.1,0.4,0,6.1,2.3,7.9,0.5,0.3
