pid,x,y,year,kod_t
P3479,537579.7,4559295.6,NA,114A2.1006
P3482,537654,4557813.3,NA,114A2.732
P3483,537384.1,4558145.8,NA,114A2.1007
P3484,536789.6,4557860.3,NA,114A2.1008
P3485,536308.6,4558110.6,NA,114A2.1013
P3486,535792.4,4560140.4,NA,114A2.1012
P3489,535229.2,4558763.7,NA,114A2.1015
P3490,535401.3,4559135.2,NA,114A2.1016
P3496,537900.4,4557261.9,NA,114A2.734
P3497,535952.7,4556604.9,NA,114A2.1009
P3498,537814.3,4556804.3,NA,114A2.736
P3500,536981.3,4555990.8,NA,114A2.1010
P3504,539214.4,4557113.3,NA,114A2.735
P3505,539406.1,4557742.9,NA,114A2.733
P3508,540950.9,4557715.6,NA,114A2.741
P3509,538307.1,4558787.2,NA,114A2.731
P3512,539476.5,4560343.7,NA,114A2.722
P3513,539093.2,4559600.6,NA,114A2.730
P3517,539410,4558904.5,NA,114A2.729
P3518,540329.1,4558603.3,NA,114A2.728
P3521,537977.3,4561218.8,NA,114A2.1004
P3522,538728.2,4560162.8,NA,114A2.721
P3527,541682.5,4560188.7,NA,114A2.713
P3528,542617.2,4559911,NA,114A2.714
P3530,542452.9,4559160.1,NA,114A2.716
P3534,543513.1,4559180.8,NA,114A2.751
P3537,541296.5,4556597.3,NA,114A2.747
P3538,542203.9,4556871.1,NA,114A2.748
P3540,543529.7,4556609.1,NA,114A2.752
P3541,542508.9,4555963.7,NA,114A2.745
P3542,543198.6,4555370.6,NA,114A2.753
P3545,541827.1,4554147.8,NA,114A2.754
P3547,541545.5,4555150.9,NA,114A2.746
P3548,541970.8,4553317.7,NA,114A2.755
P3550,540322.4,4553100.6,NA,114A2.770
P3551,540721.3,4553951.2,NA,114A2.756
P3553,538976,4556233.3,NA,114A2.737
P3555,539794.4,4555309.3,NA,114A2.744
P3556,540686.1,4555772.8,NA,114A2.743
P3561,539817.9,4556362.3,NA,114A2.740
P3562,540318.4,4552098.5,NA,114A2.769
P3565,539268.4,4550602.6,NA,114A2.766
P3567,539834.5,4551462,NA,114A2.768
P3568,538743.3,4551655.6,NA,114A2.767
P3570,539432.6,4552990.2,NA,114A2.762
P3572,537678.3,4555900.5,NA,114A2.738
P3573,537823.4,4555071.2,NA,114A2.757
P3575,538734.2,4555306.6,NA,114A2.739
P3576,538663.8,4554787.4,NA,114A2.758
P3577,537825.6,4554252.8,NA,114A2.759
P3579,538897,4554142.8,NA,114A2.761
P3581,538074.2,4553381.6,NA,114A2.760
P3585,538325,4550739.6,NA,114A2.765
P3589,537089.8,4555081,NA,114A2.1028
P3590,537236.6,4554564.6,NA,114A2.1029
P3591,537571,4552314.4,NA,114A2.763
P3592,538028.6,4551383.8,NA,114A2.764
P3596,535771.5,4554043.5,NA,114A2.1020
P3598,536350.1,4554157.9,NA,114A2.1030
P3601,535410.7,4556784.6,NA,114A2.1019
P3604,535250.1,4558397.1,NA,114A2.1014
P3605,534422.9,4558005.5,NA,114A2.1018
P3608,534653.9,4555722,NA,114A2.1022
P3609,534277.8,4555154.4,NA,114A2.1021
P3613,534939.9,4553898.3,NA,114A2.1027
P3615,535982.7,4553332.9,NA,114A2.1031
P3617,535008.1,4552371.6,NA,114A2.1041
P3621,535355.7,4550453.2,NA,114A2.1042
P3624,534136.9,4548270.9,NA,114A2.795
P3626,536377.8,4552201.7,NA,114A2.1032
P3628,535629.8,4550740.9,NA,114A2.1037
P3629,536958.6,4550805.5,NA,114A2.1033
P3631,537248.9,4549957.8,NA,114A2.1034
P3632,535870.3,4548981,NA,114A2.1040
P3634,536421.8,4548643.7,NA,114A2.1036
P3638,536747.4,4547482.1,NA,114A2.1035
P3641,536637.9,4545838.6,NA,114A2.1038
P3647,536164.9,4542645.9,NA,114A2.1056
P3649,536763.3,4542804.3,NA,114A2.1055
P3653,538822.4,4543335.2,NA,114A2.1047
P3654,539156.8,4543047.8,NA,114A2.1048
P3655,538168.4,4542607.8,NA,114A2.1050
P3658,536384.9,4541519.6,NA,114A2.1060
P3659,537241.4,4540748.1,NA,114A2.1057
P3660,538086.2,4541064.9,NA,114A2.1054
P3664,537549.4,4539032.2,NA,114A2.1061
P3669,537577.6,4547495.9,NA,114A2.1046
P3670,538328.5,4547975.7,NA,114A2.773
P3686,539888.3,4545988.4,NA,114A2.778
P3687,540689,4545913.6,NA,114A2.779
P3688,539197.4,4544712.5,NA,114A2.780
P3690,539287.7,4543878.7,NA,114A2.1049
P3695,538571.2,4539640.7,NA,114A2.1053
P3697,539055.1,4538722.6,NA,114A2.1052
P3699,539703.4,4538596.5,NA,114A2.1051
P3704,540108.2,4536502.2,NA,114A2.1059
P3707,540727.1,4536085.7,NA,114A2.1064
P3711,538788.3,4537212,NA,114A2.1058
P3712,538574.1,4536733.9,NA,114A2.1063
P3715,537019.5,4537528.8,NA,114A2.1089
P3717,537204.3,4538089.1,NA,114A2.1062
P3718,536201.1,4538309.1,NA,114A2.1088
P3719,535954.8,4539060,NA,114A2.1083
P3721,535497.1,4541914,NA,114A2.1066
P3722,535805.1,4542178,NA,114A2.1065
P3724,534646.5,4543298.5,NA,114A2.1069
P3726,534593.8,4544498.1,NA,114A2.786
P3730,534488.1,4545700.8,NA,114A2.787
P3732,534426.5,4547240.7,NA,114A2.796
P3734,535626.2,4546665.8,NA,114A2.1044
P3735,536110.2,4546610.1,NA,114A2.1039
P3737,534887.1,4548795.3,NA,114A2.1043
P3738,534299.6,4541747.9,NA,114A2.1070
P3742,534120.6,4540034.9,NA,114A2.1073
P3743,535543.3,4540606.8,NA,114A2.1067
P3744,535071,4540175.6,NA,114A2.1072
P3745,534757.1,4539964.5,NA,114A2.1068
P3746,534223.3,4539674.1,NA,114A2.1071
P3752,533991.6,4536784.8,NA,114A2.1122
P3754,535408.3,4536245.1,NA,114A2.1085
P3759,534158.8,4533916.2,NA,114A2.1111
P3762,535871.8,4536101.4,NA,114A2.1086
P3763,536493.6,4536427,NA,114A2.1087
P3764,535777.9,4534796.1,NA,114A2.1092
P3767,538107.6,4534932.2,NA,114A2.1090
P3769,537663.3,4534144.6,NA,114A2.1091
P3771,538146.7,4531549,NA,114A2.1095
P3777,535151.9,4530642.6,NA,114A2.1098
P3779,534832.2,4531572.4,NA,114A2.1100
P3782,535512.7,4533596.4,NA,114A2.1097
P3785,537275.6,4533740.1,NA,114A2.1094
P3787,534726.6,4532478.8,NA,114A2.1110
P3791,533907.8,4556381.5,NA,114A1.1023
P3792,533276.8,4556178.1,NA,114A1.1024
P3794,533553.2,4555442.8,NA,114A1.1025
P3797,533177.8,4555046.5,NA,114A1.1026
P3798,532781.4,4553732.5,NA,114A1.809
P3801,530706,4553101.5,NA,114A1.832
P3802,529803.9,4553158.8,NA,114A1.831
P3805,533063,4553148.4,NA,114A1.807
P3806,532562.4,4552939.8,NA,114A1.808
P3809,532854.4,4552172,NA,114A1.806
P3811,533832.2,4552199.4,NA,114A1.805
P3812,531573.6,4552587.5,NA,114A1.810
P3817,525894.9,4553170.5,NA,114A1.822
P3818,526878.3,4552917.5,NA,114A1.823
P3820,528710.8,4552666.7,NA,114A1.825
P3821,529722.8,4552319.1,NA,114A1.833
P3824,530712.7,4551406.2,NA,114A1.834
P3825,532085.4,4551109.2,NA,114A1.812
P3826,532974.2,4551324.8,NA,114A1.801
P3828,533898.2,4551104.8,NA,114A1.803
P3829,533880.6,4550365.6,NA,114A1.802
P3834,532496.8,4550158.8,NA,114A1.800
P3836,532659.6,4549230.5,NA,114A1.799
P3838,533616.6,4549058.9,NA,114A1.798
P3840,532877.4,4548189.9,NA,114A1.797
P3841,532327.4,4547972.1,NA,114A1.793
P3843,531533.3,4548766.3,NA,114A1.815
P3845,530822.7,4549633,NA,114A1.814
P3846,532169.6,4547455.9,NA,114A1.792
P3848,533150.2,4546899.5,NA,114A1.790
P3851,531557.5,4546497.7,NA,114A1.819
P3853,531460.7,4547896.8,NA,114A1.791
P3854,530415.8,4546613.7,NA,114A1.818
P3855,530964.6,4547353.8,NA,114A1.817
P3857,530404.4,4547817.3,NA,114A1.816
P3860,528934.9,4549415.9,NA,114A1.830
P3861,530073.7,4549236.2,NA,114A1.836
P3863,528500.8,4550527.6,NA,114A1.829
P3864,530137.4,4550439.6,NA,114A1.835
P3866,529684.3,4551339.4,NA,114A1.828
P3867,528381.9,4551574.7,NA,114A1.827
P3869,527486.6,4551759.5,NA,114A1.826
P3872,527710.9,4552604.3,NA,114A1.824
P3875,530486.7,4544938.6,NA,114A1.820
P3879,531316.8,4544020.5,NA,114A1.781
P3880,532149.8,4544539.7,NA,114A1.782
P3883,533261.5,4543882.6,NA,114A1.784
P3885,533551.9,4544545.5,NA,114A1.785
P3886,533144.2,4543105.3,NA,114A1.1074
P3889,533179.4,4542128.6,NA,114A1.1076
P3891,531706.9,4543222.7,NA,114A1.1078
P3893,532003.1,4542600.8,NA,114A1.1077
P3895,532358.1,4540984.6,NA,114A1.1079
P3897,530407.5,4541336.6,NA,114A1.1080
P3901,531143.8,4538978.3,NA,114A1.1133
P3904,532182.1,4537297.6,NA,114A1.1120
P3905,530885.6,4537796.2,NA,114A1.1130
P3908,531445.9,4534886.5,NA,114A1.1125
P3909,532164.5,4534525.7,NA,114A1.1116
P3912,532792.2,4533070.8,NA,114A1.1109
P3914,532563.4,4532610.3,NA,114A1.1108
P3918,533446.3,4531959.1,NA,114A1.1106
P3920,532604.4,4530298.9,NA,114A1.1102
P3921,532243.7,4530630.4,NA,114A1.1105
P3925,531956.8,4527861.5,NA,114A1.1104
P3927,533504.5,4529857.8,NA,114A1.1099
P3929,534017.8,4531397.8,NA,114A2.1101
P3930,533841.9,4531758.6,NA,114A2.1107
P3933,532921.5,4534636.4,NA,114A1.1113
P3934,532300.9,4534871,NA,114A1.1114
P3935,532473,4535376.8,NA,114A1.1117
P3936,532858.9,4536007.8,NA,114A1.1115
P3939,533223.9,4536435.4,NA,114A1.1119
P3941,533849.7,4536982.9,NA,114A2.1121
P3943,533671.8,4538316.6,NA,114A1.1082
P3944,532947.6,4539647.6,NA,114A1.1081
P3945,533667.2,4539725.8,NA,114A1.1075
P3953,533901.9,4552687,NA,114A1.804
P4529,531286.8,4576875.4,NA,114B1.607
P5118,532973.9,4576630.8,NA,114B1.999
P0857,529502.7,4655409.7,NA,051.401
P0858,530458.6,4655451.6,NA,051.403
P0859,529950.3,4654789.5,NA,051.402
P0860,532295.8,4655470.3,NA,051.389
P0861,530617.1,4654887.4,NA,051.404
P0862,530211.4,4653978.1,NA,051.406
P0863,531181.3,4653838.3,NA,051.388
P0875,534304.4,4652824.1,NA,051.410
P0876,531932.4,4652597.8,NA,051.394
P0879,533781.6,4651213.8,NA,051.419
P0880,533860.8,4650831.4,NA,051.421
P0881,533054.1,4651083.2,NA,051.426
P0900,536729.8,4653543.9,NA,051.340
P0901,537000.3,4653893.6,NA,051.342
P0905,540124.4,4651646.1,NA,051.317
P0906,539399.1,4651761.8,NA,051.298
P0916,544753,4655323.5,NA,051.282
P0934,546315.7,4650629,NA,051.248
P0937,545703.6,4650464.6,NA,051.241
P0938,545186.1,4649740.7,NA,051.125
P0939,545633.7,4649583.3,NA,051.124
P0942,544570.6,4648960.8,NA,051.121
P0943,545039.2,4648520.2,NA,051.119
P0944,545595.3,4649006.3,NA,051.122
P0945,546497.5,4649254.6,NA,051.120
P0946,546308.7,4648943.3,NA,051.118
P0947,547074.6,4649425.9,NA,051.114
P0948,546315.7,4648194.9,NA,051.113
P0949,546668.9,4648359.3,NA,051.109
P0950,547018.6,4648880.4,NA,051.116
P0951,547735.6,4649135.7,NA,051.105
P0952,548312.6,4648939.8,NA,051.101
P0954,547690.1,4648334.8,NA,051.103
P0955,547354.4,4647992.1,NA,051.111
P0956,547861.4,4647733.3,NA,051.104
P0957,546427.6,4647950.1,NA,051.107
P0958,547651.6,4647159.7,NA,051.108
P0960,548368.6,4646509.2,NA,051.102
P0961,547151.5,4646687.6,NA,051.112
P0962,547308.9,4647135.3,NA,051.110
P0968,541912.6,4647999.1,NA,051.200
P0969,542472.2,4648023.6,NA,051.201
P0972,543580.8,4649300,NA,051.123
P0975,544916.8,4647764.8,NA,051.136
P0977,544171.9,4647348.6,NA,051.203
P0978,543395.5,4647187.7,NA,051.202
P0979,542954.8,4646754.1,NA,051.196
P0980,543409.5,4646708.6,NA,051.194
P0983,545305,4647457,NA,051.137
P0987,544014.5,4646351.9,NA,051.193
P0988,544560.1,4646288.9,NA,051.192
P0990,544126.4,4645652.4,NA,051.177
P0991,544063.4,4645218.8,NA,051.180
P0992,543343,4644694.2,NA,051.185
P0993,544748.9,4644911,NA,051.181
P0994,545256,4645813.3,NA,051.174
P0995,545735.1,4645757.3,NA,051.175
P0996,545056.7,4645327.2,NA,051.178
P0997,545577.8,4645068.4,NA,051.179
P0998,544696.4,4644393.4,NA,051.184
P0999,545252.5,4644554.3,NA,051.182
P1000,545920.5,4644281.5,NA,051.165
P1001,545630.2,4643837.4,NA,051.171
P1002,542989.8,4644092.7,NA,051.183
P1003,544951.8,4643578.6,NA,051.173
P1004,545294.5,4643291.8,NA,051.169
P1005,545640.7,4642959.6,NA,051.166
P1006,546077.9,4643473.7,NA,051.160
P1007,546518.5,4643029.5,NA,051.154
P1009,547833.5,4643026,NA,051.38
P1010,547718.1,4642106.2,NA,051.150
P1011,546924.2,4642284.6,NA,051.151
P1012,548421,4642403.5,NA,051.35
P1013,548546.9,4643624,NA,051.37
P1014,549008.6,4642928.1,NA,051.31
P1015,548008.3,4644841.1,NA,051.40
P1016,548449,4644512.3,NA,051.39
P1017,549040,4645033.4,NA,051.34
P1018,549400.3,4644159.1,NA,051.32
P1019,549452.7,4643680,NA,051.30
P1020,550068.2,4643777.9,NA,051.26
P1021,549669.5,4643144.9,NA,051.27
P1023,549543.6,4642207.7,NA,051.29
P1027,550746.7,4640385.6,NA,051.146
P1028,550722.9,4639213.6,NA,051.144
P1029,550200.7,4637908,NA,051.143
P1030,538341.6,4648127.3,NA,051.223
P1031,538761.3,4647735.7,NA,051.222
P1032,539107.5,4647368.4,NA,051.220
P1033,539866.4,4647571.3,NA,051.207
P1034,541282.8,4645948.6,NA,051.189
P1035,541364,4647798.6,NA,051.199
P1036,541433.9,4648463.1,NA,051.198
P1037,539150.3,4648046.9,NA,051.205
P1038,539986.1,4648316.2,NA,051.206
P1039,540475.8,4648414.1,NA,051.208
P1040,540846.4,4648714.9,NA,051.209
P1041,542567.1,4647441.9,NA,051.204
P1042,541692.8,4646126.9,NA,051.191
P1043,542710.4,4646018.5,NA,051.197
P1049,540097.8,4646571.9,NA,051.214
P1055,549218.5,4649700.8,NA,051.97
P1056,549339.8,4648954.7,NA,051.96
P1057,549442.4,4648465.1,NA,051.95
P1058,548309.3,4649192.5,NA,051.99
P1059,547908.3,4649495.6,NA,051.98
P1061,550049.9,4649963.4,NA,051.44
P1064,550504.3,4648281.5,NA,051.78
P1066,551843.9,4647795.6,NA,051.80
P1067,551647.2,4647201.5,NA,051.82
P1070,553689.1,4647569.3,NA,051.52
P1072,553874.1,4646973.3,NA,051.48
P1076,553030.1,4645588.4,NA,051.47
P1077,553161.9,4645169.4,NA,051.66
P1078,554202.6,4645228.4,NA,051.60
P1079,553905.6,4644541.8,NA,051.62
P1082,554501.6,4644048.1,NA,051.62
P1084,555382.9,4643719.6,NA,051.65
P1090,553047.6,4648966.9,NA,051.444
P1091,551113.4,4641266.7,NA,051.16
P1093,552176.6,4640954.2,NA,051.4
P1094,552955.3,4640450.6,NA,051.10
P1095,553748,4639564.7,NA,051.5
P1096,554121.1,4639438.8,NA,051.3
P1097,554484.8,4639732.5,NA,051.1
P1098,553216.4,4640119.6,NA,051.9
P1099,553015.9,4641257.3,NA,051.11
P1100,552241.9,4642404.4,NA,051.113
P1101,551388.6,4642189.9,NA,051.14
P1102,550745.1,4642926.7,NA,051.23
P1104,551780.3,4642539.7,NA,051.21
P1105,551864.2,4643015.3,NA,051.15
P1107,550707.8,4643882.6,NA,051.25
P1108,550614.5,4644232.3,NA,051.22
P1109,550483.9,4644950.4,NA,051.56
P1110,550870.9,4645048.3,NA,051.55
P1111,551076.1,4644605.3,NA,051.57
P1112,549798.5,4645370.1,NA,051.73
P1113,550017.6,4645705.8,NA,051.71
P1117,549980.3,4646899.5,NA,051.68
P1119,549290.2,4647114,NA,051.85
P1122,549299.6,4648083.9,NA,051.88
P1123,549537.4,4646018.2,NA,051.72
P1125,551553.3,4644516.8,NA,051.58
P1126,552231,4644230.8,NA,051.43
P1127,553008.2,4643410.1,NA,051.47
P1128,552554.3,4643148.9,NA,051.42
P1129,555136.1,4640218.3,NA,051.453
P5065,546138.4,4645643.7,NA,051.176
P5067,546574.5,4644416.4,NA,051.162
P5068,546408.4,4643716.8,NA,051.159
P5069,546960.6,4644746.5,NA,051.161
P5070,546645.1,4645147.1,NA,051.163
P5071,547766.6,4646700,NA,051.106
P5072,551936.5,4641981.4,NA,051.12
P5073,552461.7,4641765.5,NA,051.2
P5074,551899.9,4645315.6,NA,051.91
P5076,544031.2,4652113.5,NA,051.228
P5078,540750.3,4652999.2,NA,051.304
P5082,543441.2,4654296.6,NA,051.274
P5083,544343.5,4654307.7,NA,051.276
P5085,548404,4651661.6,NA,051.236
P5087,552464.5,4646729.3,NA,051.83
P5088,551661.8,4646148,NA,051.84
P5090,542249.1,4637985.1,NA,051.466
P1265,589183.3,4634938.1,NA,062.13
P1266,589607.6,4634972.9,NA,062.10
P1276,591265.3,4632108.1,NA,062.8
P1277,592027.1,4631663.5,NA,062.7
P1278,592703.9,4631941.4,NA,062.5
P1279,590817.4,4633115.1,NA,062.9
P1280,592766,4631022.6,NA,062.6
P1281,591071.3,4630830.8,NA,062.601
P1284,593592.1,4631700.1,NA,062.1
P1285,593648.7,4633417.7,NA,062.2
P1286,592083.7,4633461.3,NA,062.4
P1287,592327.8,4634289.6,NA,062.3
P1453,589569.6,4635574.2,NA,062.11
P4085,570232.8,4620869.1,NA,057.931
P4086,573435.7,4621270.6,NA,057.930
P4088,576504.7,4620806.7,NA,057.910
P4092,578253.3,4622733.7,NA,057.928
P4093,580358.8,4622644.5,NA,057.907
P4098,585203.3,4620842.4,NA,057.981
P4099,587069,4621229.3,NA,057.982
P4102,587718.1,4618037.6,NA,057.984
P4103,589758.9,4616699.4,NA,057.980
P4104,586614,4603464.1,NA,057.1024
P4105,589671.9,4599228.6,NA,057.988
P4106,586359.8,4600473.2,NA,057.992
P4107,584954.6,4601343,NA,057.993
P4108,584673.6,4599757.2,NA,057.995
P4109,582953.9,4600593.6,NA,057.994
P4110,582873.6,4603270.1,NA,057.1023
P4111,583134.6,4598559.5,NA,057.997
P4112,583616.4,4596859.9,NA,057.996
P4113,585570.2,4597074,NA,057.991
P4114,587704.7,4596699.3,NA,057.990
P4115,589190.1,4597395.2,NA,057.989
P4116,581455.1,4596692.6,NA,057.998
P4117,578845.5,4597013.8,NA,057.1006
P4118,580705.7,4598787,NA,057.1004
P4119,577052.3,4597294.8,NA,057.1003
P4120,579267.1,4600827.8,NA,057.1007
P4121,575299.2,4600680.6,NA,057.1013
P4122,575707.3,4598679.9,NA,057.1002
P4123,577681.3,4599021.2,NA,057.1005
P4124,575272.4,4596578.9,NA,057.1000
P4125,573271.8,4596779.6,NA,057.999
P4126,572769.9,4598907.4,NA,057.1001
P4127,571893.3,4600827.8,NA,057.1011
P4128,572843.5,4602781.6,NA,057.1009
P4129,576885,4602480.5,NA,057.1014
P4130,575172.1,4604782.3,NA,057.1015
P4132,573024.1,4605411.3,NA,057.1017
P4133,571652.4,4606334.7,NA,057.1016
P4134,574315.6,4606441.7,NA,057.1018
P4135,574322.3,4608475.9,NA,057.919
P4137,578597.9,4606314.6,NA,057.1021
P4138,581762.9,4606950.3,NA,057.1022
P4139,579193.4,4609145,NA,057.1020
P4144,577018.8,4612463.8,NA,057.922
P4146,577293.1,4614464.5,NA,057.917
P4148,580859.6,4615367.8,NA,057.915
P4151,575546.8,4616338.1,NA,057.913
P4154,571324.6,4613842.2,NA,057.935
P4156,571043.6,4616773,NA,057.934
P4158,571165.1,4610041.4,NA,057.1035
P4159,579442.6,4602923.7,NA,057.1008
P4171,587771.8,4623079.2,NA,057.894
P4173,592748.9,4622934.3,NA,059.941
P4176,600944.2,4622943.9,NA,059.652
P4177,602403.4,4622712,NA,059.651
P4178,591850.1,4620846.8,NA,059.820
P4179,592932.5,4620943.4,NA,059.819
P4180,591743.8,4618662.7,NA,059.815
P4182,595329.2,4621243,NA,059.839
P4183,596179.7,4620885.4,NA,059.987
P4184,598218.8,4620798.5,NA,059.617
P4185,600567.3,4620672.8,NA,059.603
P4186,602326.1,4619957.7,NA,059.653
P4187,603592.2,4621127,NA,059.650
P4188,602074.9,4618865.6,NA,059.602
P4189,598934,4619107.2,NA,059.604
P4190,599011.3,4617416,NA,059.605
P4191,600103.4,4616149.9,NA,059.620
P4192,601205.1,4616836.1,NA,059.619
P4193,602828.7,4615115.9,NA,059.607
P4194,594778.4,4617329,NA,059.817
P4195,593377,4616768.5,NA,059.818
P4196,593444.7,4614854.9,NA,059.811
P4197,594372.4,4615444.4,NA,059.806
P4198,597320.1,4614941.9,NA,059.816
P4199,596952.8,4613183,NA,059.808
P4200,599243.3,4612641.8,NA,059.799
P4201,597725.9,4609365.6,NA,059.801
P4203,602896.3,4609597.6,NA,059.961
P4204,603640.5,4607616.4,NA,059.959
P4205,597339.4,4611366.1,NA,059.800
P4206,598982.3,4610757.3,NA,059.798
P4207,594604.4,4608428.2,NA,059.804
P4208,603321.6,4604968.4,NA,059.969
P4212,599011.3,4602165.7,NA,059.966
P4213,603079.9,4599430.7,NA,059.975
P4217,600924.8,4599759.3,NA,059.773
P4220,597252.4,4601585.9,NA,059.964
P4222,593102.9,4601590.5,NA,059.802
P4223,593721.4,4604837.7,NA,059.803
P4224,591269.3,4611500.2,NA,059.813
P4225,591921.7,4609137.3,NA,059.812
P4226,593574.3,4611326.2,NA,059.805
P4227,594842.7,4611290,NA,059.809
P4228,595270.3,4612754.1,NA,059.807
P4229,592617.5,4613196.3,NA,059.810
P4230,591211.3,4614674.9,NA,059.814
P4232,601054.6,4610982.9,NA,059.797
P4233,602603.8,4613866.9,NA,059.606
P4234,603662.1,4611743.1,NA,059.629
P4666,603593.5,4651069.7,NA,056.774A
P4667,606783.4,4650480,NA,056.775
P4670,606569.9,4647166.6,NA,056.783
P4671,605306.4,4646678.1,NA,056.782
P4674,604315.2,4643570.6,NA,056.781
P4675,608905.3,4643278.6,NA,056.796
P4680,608772.9,4634392.9,NA,056.794
P4681,606032.4,4632977.7,NA,056.712
P4682,605328.5,4632004.3,NA,056.711
P4683,607664.8,4633689.1,NA,056.706
P4685,609109.9,4632026.7,NA,056.704
P4686,605598.1,4631075.8,NA,056.694
P4687,606459.2,4631053.3,NA,056.692
P4688,607634.8,4629480.9,NA,056.691
P4689,609087.4,4630566.6,NA,056.702
P4690,610922,4630237.1,NA,056.703
P4692,604317.6,4628485,NA,056.709
P4693,605283.6,4629286.2,NA,056.707
P4694,606084.8,4627474.1,NA,056.708
P4695,605111.4,4626755.3,NA,056.697
P4696,607215.5,4626747.8,NA,056.690
P4697,608877.8,4626815.2,NA,056.693
P4698,609259.7,4625063,NA,056.689
P4699,610772.3,4624276.8,NA,056.688
P4700,606459.2,4625212.8,NA,056.696
P4701,605478.3,4624606.2,NA,056.695
P5133,570267.5,4648971.8,NA,053.869
P5136,574903.4,4648512.1,NA,053.860
P5137,571181.9,4645622.1,NA,053.864
P5141,576562.6,4646488.4,NA,053.861
P5143,579373.3,4648644.5,NA,053.843
P5145,581808.6,4649992.1,NA,053.840
P5149,585360.5,4646892.6,NA,053.829
P5150,586515.6,4649799.6,NA,053.823
P5151,587680.3,4648548.2,NA,053.825
P5152,588469.6,4648711.9,NA,053.822
P5153,586708.1,4646911.9,NA,053.830
P5156,585591.5,4644630.6,NA,053.827
P5158,586390.4,4642185.7,NA,053.834
P5161,588901.5,4641081.2,NA,053.836
P5163,584793.8,4641016.2,NA,053.833
P5164,584468.9,4639507.4,NA,053.838
P5165,583783.1,4640597.5,NA,053.854
P5167,582411.4,4638937.1,NA,053.855
P5168,581357.4,4637428.2,NA,053.857
P5169,580588.6,4643319.1,NA,053.847
P5170,578846.3,4641644.3,NA,053.849
P5172,577248.5,4640710.6,NA,053.852
P5174,573984.5,4643142.2,NA,053.865
P5175,573340.2,4642140.6,NA,053.871
P5176,572966.6,4641317.6,NA,053.872
P5177,571039.1,4641572.1,NA,053.873
P5178,571111.6,4638778.2,NA,053.875
P5179,570534,4635852,NA,053.891
P5182,576559.6,4635255.3,NA,053.878
P5183,570880.5,4632877.7,NA,053.890
P5184,570216.4,4631231.7,NA,053.889
P5185,577291.2,4633878.8,NA,053.882
P5186,579200.7,4634314.3,NA,053.877
P5187,575012.3,4632694.8,NA,053.883
P5189,571537.5,4629528,NA,053.888
P5190,571219.8,4628218.9,NA,053.887
P5194,583271.1,4626601.8,NA,053.899
P5197,586938.5,4627525.9,NA,053.896
P5199,587238.6,4625365.7,NA,053.895
P5200,588899.4,4625016.4,NA,053.893
P5202,577995.5,4644077,NA,053.850
P5204,591628.3,4648440.2,NA,054.765
P5206,591753.4,4645889.5,NA,054.767
P5208,594718.1,4647545.1,NA,054.761
P5212,598531,4650627.7,NA,054.792
P5215,596950,4645148.3,NA,054.769
P5217,595332.9,4644087.1,NA,054.770
P5219,599395.8,4642433.4,NA,054.772
P5220,595940,4642331.9,NA,054.748
P5223,593592.9,4640740,NA,054.740
P5226,592829.4,4639306.6,NA,054.742
P5227,590717.8,4638924.9,NA,054.751
P5228,592776.6,4638019.3,NA,054.741
P5229,591367.6,4637402.1,NA,054.750
P5230,592634.5,4636147.3,NA,054.749
P5231,594534.9,4636496.5,NA,054.735
P5232,595615.1,4635980.8,NA,054.736
P5233,596723.8,4635875.2,NA,054.726
P5234,596374.5,4637479.2,NA,054.737
P5235,595156.3,4638876.1,NA,054.738
P5236,597604.9,4638904.6,NA,054.733
P5237,598770.4,4634876.2,NA,054.728
P5244,599377.5,4638490.4,NA,054.732
P5245,602149.7,4637656.5,NA,054.793
P5246,603265.1,4639058.9,NA,054.791
P5247,600871.9,4639205.1,NA,054.786
P5249,602739.8,4640731.9,NA,054.790
P5250,602431.2,4642805.6,NA,054.789
P5251,601613.6,4644608.6,NA,054.787
P5252,602783.1,4645058,NA,054.788
P5254,600411.6,4644473.3,NA,054.785
P5255,600926,4647462,NA,054.774
P5256,601971,4648826.5,NA,054.777
P5257,603400.4,4649286.7,NA,054.776
P5259,591870.6,4643174.2,NA,054.745
P5260,591495.2,4644524.2,NA,054.746
P5261,593610.4,4644524.2,NA,054.747
P5264,599822.9,4631723.3,NA,054.719
P5265,596400.9,4629795.8,NA,054.724
P5266,594949.9,4631046.5,NA,054.722
P5267,593753.3,4630256,NA,054.721
P5268,594690,4628176.9,NA,054.757
P5270,601100.1,4628856.7,NA,054.714
P5271,603200.9,4629890.9,NA,054.710
P5272,603065.5,4627589.7,NA,054.713
P5273,600499.1,4626766.7,NA,054.715
P5274,601441.2,4625824.6,NA,054.716
P5275,602561.9,4625862.5,NA,054.699
P5276,603850.6,4626571.8,NA,054.698
P5277,599410.8,4625034.1,NA,054.723
P5278,600769.8,4624519.8,NA,054.717
P5279,603347.1,4624595.6,NA,054.700
P5280,592191.6,4624726.1,NA,054.754
P5281,594839.2,4624736.9,NA,054.753
P5283,590805.4,4625094.3,NA,054.756
P5284,592559.8,4626106.8,NA,054.758
P5285,591152,4627254.6,NA,054.759
P5287,570024.4,4639750.4,NA,055.874
P5289,574594.2,4637276,NA,055.881
P5293,576686.3,4650210.5,NA,055.845
P4983,661227.1,4633607.9,NA,075A.98
P0486,486385.9,4648356.8,NA,020.561
